payment_id,merchant_id,amount,payment_method,bank_debited,gateway_status,order_status,service_delivered,callback_received,refund_status,retry_count,time_since_payment_minutes,customer_complaint,fraud_risk_score,scenario,incident_label,incident_type,synthetic_data_note
pay_syn_004515,merchant_040,67.63,wallet,True,captured,fulfilled,True,True,none,0,17,False,0.043644,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004516,merchant_083,50.39,upi,True,captured,fulfilled,True,True,none,0,11,False,0.110033,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004517,merchant_051,171.34,upi,True,captured,fulfilled,True,True,none,1,8,False,0.125587,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004518,merchant_077,61.21,upi,True,captured,fulfilled,True,True,none,1,3,False,0.197679,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004519,merchant_071,226.28,card,True,failed,failed,False,False,none,0,167,False,0.177176,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004520,merchant_040,21.78,netbanking,True,captured,fulfilled,True,True,none,1,13,False,0.053304,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004521,merchant_090,30.37,netbanking,True,captured,fulfilled,True,True,none,1,6,False,0.283239,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004522,merchant_019,308.37,card,True,captured,fulfilled,True,True,none,0,6,False,0.181948,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004523,merchant_049,67.25,netbanking,True,failed,failed,False,False,none,0,114,False,0.200277,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004524,merchant_092,42.47,upi,True,captured,confirmed,False,True,none,1,168,False,0.026374,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004525,merchant_072,323.32,card,False,failed,failed,False,True,none,1,19,False,0.113855,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004526,merchant_038,41.73,upi,False,failed,failed,False,True,none,1,21,False,0.292269,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004527,merchant_014,53.39,netbanking,False,failed,failed,False,True,none,1,17,False,0.113375,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004528,merchant_005,45.1,card,False,failed,failed,False,True,none,1,9,False,0.022687,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004529,merchant_105,88.99,wallet,True,captured,fulfilled,True,True,none,0,15,False,0.248291,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004530,merchant_066,46.27,wallet,False,failed,failed,False,True,none,0,5,False,0.282545,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004531,merchant_043,71.98,upi,True,failed,failed,False,False,none,0,46,False,0.015741,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004532,merchant_055,24.52,netbanking,True,captured,fulfilled,True,True,none,0,3,False,0.358771,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004533,merchant_098,9.0,card,False,failed,failed,False,True,none,0,6,False,0.019456,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004534,merchant_048,46.09,card,True,captured,fulfilled,True,True,none,1,14,False,0.041006,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004535,merchant_056,110.98,card,True,captured,fulfilled,True,True,none,1,3,False,0.094235,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004536,merchant_117,138.1,upi,True,captured,fulfilled,True,True,none,1,7,False,0.135448,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004537,merchant_120,112.66,netbanking,False,failed,failed,False,True,none,0,20,False,0.169612,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004538,merchant_059,122.46,netbanking,True,captured,confirmed,False,True,none,0,136,False,0.014058,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004539,merchant_076,20.16,card,True,captured,fulfilled,True,True,none,1,2,False,0.042328,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004540,merchant_049,15.29,card,True,captured,fulfilled,True,True,none,0,5,False,0.242953,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004541,merchant_110,60.48,card,True,captured,fulfilled,True,True,none,1,13,False,0.098184,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004542,merchant_097,12.92,netbanking,True,captured,fulfilled,True,True,none,1,16,False,0.033722,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004543,merchant_078,38.26,wallet,True,captured,failed,False,True,none,4,170,True,0.355513,COMPLAINT_ESCALATION,True,COMPLAINT_ESCALATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004544,merchant_013,51.35,card,True,captured,fulfilled,True,True,none,1,7,False,0.159365,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004545,merchant_097,62.87,netbanking,True,captured,fulfilled,True,True,none,1,4,False,0.094465,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004546,merchant_001,29.73,card,True,captured,fulfilled,True,True,none,0,11,False,0.143902,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004547,merchant_011,17.43,netbanking,True,captured,failed,False,True,none,1,187,True,0.208302,COMPLAINT_ESCALATION,True,COMPLAINT_ESCALATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004548,merchant_101,159.18,card,True,captured,fulfilled,True,True,none,0,15,False,0.564994,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004549,merchant_055,49.28,card,False,failed,failed,False,True,none,0,3,False,0.153157,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004550,merchant_017,41.13,card,True,captured,fulfilled,True,True,none,0,15,False,0.02465,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004551,merchant_035,22.29,card,True,captured,fulfilled,True,True,none,1,2,False,0.154183,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004552,merchant_051,109.15,netbanking,False,failed,failed,False,True,none,1,20,False,0.052242,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004553,merchant_062,182.1,wallet,True,captured,fulfilled,True,True,none,1,13,False,0.058291,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004554,merchant_035,31.94,card,False,failed,failed,False,True,none,1,4,False,0.11707,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004555,merchant_082,52.66,upi,True,captured,fulfilled,True,True,none,0,5,False,0.013327,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004556,merchant_071,178.33,card,True,failed,failed,False,False,none,1,145,False,0.133028,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004557,merchant_002,66.09,wallet,True,failed,failed,False,False,none,1,119,False,0.117635,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004558,merchant_115,107.72,wallet,False,failed,failed,False,True,none,1,23,False,0.25004,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004559,merchant_116,38.9,upi,True,captured,fulfilled,True,True,none,0,15,False,0.012375,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004560,merchant_024,118.34,netbanking,False,failed,failed,False,True,none,1,3,False,0.265857,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004561,merchant_085,131.91,upi,True,captured,failed,False,True,none,3,303,True,0.261718,COMPLAINT_ESCALATION,True,COMPLAINT_ESCALATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004562,merchant_004,56.2,netbanking,True,captured,fulfilled,True,True,none,0,11,False,0.018194,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004563,merchant_010,122.22,wallet,True,captured,fulfilled,True,True,none,0,3,False,0.138052,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004564,merchant_084,10.56,upi,True,failed,failed,False,False,none,2,129,False,0.125962,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004565,merchant_015,143.66,upi,True,captured,fulfilled,True,True,none,0,4,False,0.009146,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004566,merchant_019,41.51,netbanking,False,failed,failed,False,True,none,1,14,False,0.045057,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004567,merchant_076,50.02,netbanking,True,failed,failed,False,False,none,0,98,False,0.014937,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004568,merchant_102,96.38,wallet,True,captured,fulfilled,True,True,none,1,3,False,0.089932,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004569,merchant_099,99.74,upi,False,failed,failed,False,True,none,0,22,False,0.104055,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004570,merchant_060,14.3,upi,False,failed,failed,False,True,none,0,22,False,0.028499,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004571,merchant_061,42.08,wallet,True,captured,fulfilled,True,True,none,1,2,False,0.244629,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004572,merchant_102,42.87,card,True,captured,cancelled,False,True,none,0,38,False,0.034573,REFUND_REQUIRED,True,REFUND_REQUIRED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004573,merchant_086,94.55,card,True,captured,fulfilled,True,True,none,0,14,False,0.014745,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004574,merchant_047,95.67,card,True,captured,fulfilled,True,True,none,0,16,False,0.046317,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004575,merchant_093,32.63,card,True,captured,confirmed,False,True,none,0,44,False,0.348961,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004576,merchant_101,60.77,card,True,captured,fulfilled,True,True,none,1,4,False,0.129089,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004577,merchant_069,36.04,card,True,captured,confirmed,False,True,none,0,130,False,0.413513,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004578,merchant_087,53.76,wallet,True,captured,fulfilled,True,True,none,0,9,False,0.093564,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004579,merchant_112,13.66,upi,True,captured,fulfilled,True,True,none,0,4,False,0.086507,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004580,merchant_061,72.61,card,True,captured,fulfilled,True,True,none,0,12,False,0.063781,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004581,merchant_079,163.02,card,False,failed,failed,False,True,none,0,16,False,0.042586,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004582,merchant_045,146.87,upi,True,failed,failed,False,False,none,2,56,False,0.226114,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004583,merchant_014,53.27,upi,True,captured,confirmed,False,True,none,1,143,False,0.049185,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004584,merchant_018,214.83,netbanking,True,captured,failed,False,True,none,1,280,True,0.024098,COMPLAINT_ESCALATION,True,COMPLAINT_ESCALATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004585,merchant_004,42.48,netbanking,False,failed,failed,False,True,none,0,4,False,0.053086,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004586,merchant_057,93.77,netbanking,True,failed,failed,False,False,none,2,78,False,0.009857,DEBIT_SERVICE_MISMATCH,True,DEBIT_SERVICE_MISMATCH,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004587,merchant_101,127.69,netbanking,True,captured,fulfilled,True,True,none,0,6,False,0.366458,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004588,merchant_090,22.91,upi,True,pending,created,False,False,none,2,102,False,0.238041,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004589,merchant_111,14.79,card,False,failed,failed,False,True,none,0,9,False,0.116301,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004590,merchant_085,99.96,card,True,captured,cancelled,False,True,none,1,109,False,0.221636,REFUND_REQUIRED,True,REFUND_REQUIRED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004591,merchant_048,133.63,wallet,True,captured,fulfilled,True,True,none,0,7,False,0.032856,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004592,merchant_046,132.22,wallet,True,captured,fulfilled,True,True,none,0,13,False,0.261548,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004593,merchant_099,93.93,wallet,False,failed,failed,False,True,none,0,23,False,0.130583,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004594,merchant_098,57.15,card,True,captured,fulfilled,True,True,none,0,16,False,0.060911,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004595,merchant_068,2.4,wallet,True,captured,fulfilled,True,True,none,0,11,False,0.06161,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004596,merchant_037,36.53,upi,True,pending,created,False,False,none,4,49,False,0.096389,RETRY_RISK,True,RETRY_RELATED_PAYMENT_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004597,merchant_058,7.1,card,True,captured,fulfilled,True,True,none,0,2,False,0.081753,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004598,merchant_015,14.33,wallet,True,captured,fulfilled,True,True,none,0,6,False,0.111861,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004599,merchant_073,37.48,upi,True,captured,fulfilled,True,True,none,1,3,False,0.131557,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004600,merchant_016,174.78,netbanking,True,captured,fulfilled,True,True,none,0,6,False,0.159903,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004601,merchant_087,43.12,card,False,failed,failed,False,True,none,0,13,False,0.164169,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004602,merchant_006,65.92,wallet,True,pending,created,False,False,none,1,69,False,0.057106,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004603,merchant_049,141.91,upi,True,captured,failed,False,True,none,1,188,True,0.288703,COMPLAINT_ESCALATION,True,COMPLAINT_ESCALATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004604,merchant_034,26.1,wallet,False,failed,failed,False,True,none,1,3,False,0.042365,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004605,merchant_053,31.08,netbanking,False,failed,failed,False,True,none,1,7,False,0.016635,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004606,merchant_045,45.32,card,True,captured,fulfilled,True,True,none,1,17,False,0.012662,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004607,merchant_023,18.82,wallet,True,captured,confirmed,False,True,none,0,195,False,0.077358,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004608,merchant_044,8.54,upi,True,captured,fulfilled,True,True,none,1,5,False,0.123792,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004609,merchant_117,56.43,upi,True,captured,fulfilled,True,True,none,0,7,False,0.056856,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004610,merchant_090,315.02,wallet,True,pending,created,False,False,none,6,80,False,0.141537,RETRY_RISK,True,RETRY_RELATED_PAYMENT_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004611,merchant_096,95.53,upi,True,captured,confirmed,False,True,none,1,151,False,0.051227,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004612,merchant_049,75.93,card,True,captured,fulfilled,True,True,none,1,3,False,0.226885,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004613,merchant_044,31.02,upi,False,failed,failed,False,True,none,0,19,False,0.043776,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004614,merchant_095,73.29,upi,True,captured,fulfilled,True,True,none,0,10,False,0.058519,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004615,merchant_037,26.75,netbanking,True,captured,fulfilled,True,True,none,1,7,False,0.420686,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004616,merchant_097,21.42,upi,True,captured,fulfilled,True,True,none,0,4,False,0.208984,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004617,merchant_107,53.38,card,True,captured,fulfilled,True,True,none,1,3,False,0.271526,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004618,merchant_071,18.92,netbanking,False,failed,failed,False,True,none,0,14,False,0.235968,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004619,merchant_042,360.6,wallet,True,captured,fulfilled,True,True,none,0,12,False,0.040177,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004620,merchant_038,333.74,wallet,True,captured,fulfilled,True,True,none,1,6,False,0.200653,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004621,merchant_021,19.19,netbanking,True,captured,fulfilled,True,True,none,0,6,False,0.093106,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004622,merchant_097,34.28,netbanking,True,pending,created,False,False,none,2,116,False,0.106566,LATE_AUTHORIZATION,True,LATE_AUTHORIZATION_RISK,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004623,merchant_009,29.57,wallet,False,failed,failed,False,True,none,1,23,False,0.220381,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004624,merchant_120,72.07,upi,True,captured,cancelled,False,True,none,1,234,False,0.151453,REFUND_REQUIRED,True,REFUND_REQUIRED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004625,merchant_074,55.91,wallet,True,captured,fulfilled,True,True,none,1,17,False,0.256561,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004626,merchant_074,48.46,wallet,False,failed,failed,False,True,none,1,11,False,0.303688,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004627,merchant_027,33.58,netbanking,True,captured,confirmed,False,True,none,1,206,False,0.113381,CAPTURED_UNFULFILLED,True,CAPTURED_BUT_UNFULFILLED,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004628,merchant_084,582.26,wallet,True,captured,fulfilled,True,True,none,1,3,False,0.015227,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004629,merchant_040,43.5,wallet,True,captured,fulfilled,True,True,none,1,8,False,0.022363,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004630,merchant_107,32.95,wallet,True,captured,fulfilled,True,True,none,0,10,False,0.040187,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004631,merchant_016,21.62,card,True,captured,fulfilled,True,True,none,0,15,False,0.194625,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004632,merchant_085,30.6,upi,True,captured,fulfilled,True,True,none,1,7,False,0.121554,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004633,merchant_013,72.82,netbanking,True,captured,fulfilled,True,True,none,0,14,False,0.236087,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004634,merchant_088,42.6,upi,True,captured,fulfilled,True,True,none,0,2,False,0.131353,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004635,merchant_048,54.4,netbanking,False,failed,failed,False,True,none,0,23,False,0.220837,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004636,merchant_003,23.43,card,True,captured,fulfilled,True,True,none,0,2,False,0.090733,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004637,merchant_120,71.03,wallet,True,captured,fulfilled,True,True,none,1,17,False,0.03164,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004638,merchant_008,95.29,card,False,failed,failed,False,True,none,1,23,False,0.172697,FAILED_SAFE,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004639,merchant_093,194.94,card,True,captured,fulfilled,True,True,none,1,5,False,0.05921,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004640,merchant_071,40.09,card,True,captured,fulfilled,True,True,none,1,7,False,0.110573,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
pay_syn_004641,merchant_082,89.85,card,True,captured,fulfilled,True,True,none,0,2,False,0.072452,NORMAL,False,NORMAL_PAYMENT,This dataset is simulated for hackathon demonstration and does not represent proprietary payment-provider data.
